"날짜","종가","오픈","고가","저가","변동 %"
"2016년 10월 21일","137.77","138.07","138.64","137.24","-0.33%"
"2016년 10월 20일","138.22","137.57","138.55","137.12","0.36%"
"2016년 10월 19일","137.72","137.86","138.06","137.08","-0.21%"
"2016년 10월 18일","138.01","138.69","139.33","137.47","-0.66%"
"2016년 10월 17일","138.93","137.97","139.31","137.82","0.50%"
"2016년 10월 14일","138.24","138.43","139.35","137.34","-0.25%"
"2016년 10월 13일","138.59","136.69","138.72","136.49","1.16%"
"2016년 10월 12일","137.00","137.30","137.89","136.40","-0.36%"
"2016년 10월 11일","137.50","136.91","138.65","136.64","0.28%"
"2016년 10월 10일","137.12","137.52","138.09","136.12","-0.56%"
"2016년 10월 07일","137.89","138.27","138.76","137.17","-0.47%"
"2016년 10월 06일","138.54","138.91","139.45","137.93","-0.38%"
"2016년 10월 05일","139.07","139.27","139.71","138.38","-0.25%"
"2016년 10월 04일","139.42","138.18","139.61","137.79","0.77%"
"2016년 10월 03일","138.35","137.65","138.67","137.11","0.27%"
"2016년 09월 30일","137.98","136.83","138.20","135.90","0.72%"
"2016년 09월 29일","137.00","135.74","137.66","135.47","0.79%"
"2016년 09월 28일","135.93","135.00","136.50","134.47","0.58%"
"2016년 09월 27일","135.15","136.59","137.21","134.59","-1.17%"
"2016년 09월 26일","136.75","136.09","137.10","135.71","0.49%"
"2016년 09월 23일","136.08","135.42","136.37","134.97","0.32%"
"2016년 09월 22일","135.64","133.45","136.24","133.12","1.51%"
"2016년 09월 21일","133.62","134.29","135.05","133.20","-0.61%"
"2016년 09월 20일","134.44","134.81","135.71","134.14","-0.44%"
"2016년 09월 19일","135.04","135.34","135.73","134.52","-0.30%"
"2016년 09월 16일","135.45","136.50","136.97","135.10","-0.88%"
"2016년 09월 15일","136.65","136.46","137.36","136.06","-0.04%"
"2016년 09월 14일","136.71","136.13","137.04","135.62","0.32%"
"2016년 09월 13일","136.28","134.33","137.09","134.06","1.35%"
"2016년 09월 12일","134.47","134.30","135.58","133.97","0.10%"
"2016년 09월 09일","134.33","133.96","134.85","133.51","0.10%"
"2016년 09월 08일","134.20","133.18","134.44","132.86","0.65%"
"2016년 09월 07일","133.33","133.74","134.09","132.79","-0.49%"
"2016년 09월 06일","133.98","132.74","134.60","132.69","0.74%"
"2016년 09월 05일","132.99","133.81","134.51","132.63","-0.98%"
"2016년 09월 02일","134.30","134.00","135.06","133.29","0.11%"
"2016년 09월 01일","134.15","133.90","134.76","133.42","0.10%"
"2016년 08월 31일","134.02","134.11","134.50","133.23","-0.18%"
"2016년 08월 30일","134.26","135.06","135.36","133.65","-0.76%"
"2016년 08월 29일","135.29","135.54","136.29","134.64","-0.27%"
"2016년 08월 26일","135.66","135.60","136.51","134.46","-0.07%"
"2016년 08월 25일","135.76","136.32","136.93","135.30","-0.53%"
"2016년 08월 24일","136.49","136.26","137.36","135.80","0.06%"
"2016년 08월 23일","136.41","136.79","136.97","135.52","-0.39%"
"2016년 08월 22일","136.94","135.75","136.94","135.34","0.88%"
"2016년 08월 19일","135.75","135.87","137.28","135.36","-0.20%"
"2016년 08월 18일","136.02","134.77","136.34","134.44","0.71%"
"2016년 08월 17일","135.06","133.57","136.13","133.32","1.01%"
"2016년 08월 16일","133.71","133.52","134.31","132.82","0.03%"
"2016년 08월 15일","133.67","134.13","134.50","132.95","-0.57%"
"2016년 08월 12일","134.43","132.89","135.19","132.70","1.01%"
"2016년 08월 11일","133.09","132.43","134.01","132.02","0.36%"
"2016년 08월 10일","132.61","131.03","132.97","130.03","1.06%"
"2016년 08월 09일","131.22","130.61","131.44","130.00","0.34%"
"2016년 08월 08일","130.77","130.82","131.30","130.00","-0.33%"
"2016년 08월 05일","131.20","131.69","132.02","130.52","-0.60%"
"2016년 08월 04일","131.99","131.96","132.41","131.12","-0.10%"
"2016년 08월 03일","132.12","131.68","132.83","131.34","0.20%"
"2016년 08월 02일","131.85","130.24","132.15","130.02","1.10%"
"2016년 08월 01일","130.42","131.61","132.22","130.07","-0.96%"
"2016년 07월 29일","131.69","131.30","132.46","130.62","0.19%"
"2016년 07월 28일","131.44","132.31","132.67","131.07","-0.83%"
"2016년 07월 27일","132.54","132.61","133.04","131.68","-0.20%"
"2016년 07월 26일","132.80","133.09","133.58","132.04","-0.36%"
"2016년 07월 25일","133.28","132.79","133.44","132.42","0.31%"
"2016년 07월 22일","132.87","133.86","134.37","132.37","-0.84%"
"2016년 07월 21일","134.00","134.39","134.69","133.19","-0.38%"
"2016년 07월 20일","134.51","133.91","134.66","133.48","0.34%"
"2016년 07월 19일","134.06","134.14","135.17","133.63","-0.23%"
"2016년 07월 18일","134.37","134.25","134.97","133.82","0.10%"
"2016년 07월 15일","134.24","135.17","135.74","133.69","-0.84%"
"2016년 07월 14일","135.38","135.71","136.44","134.54","-0.43%"
"2016년 07월 13일","135.97","135.26","136.64","135.13","0.32%"
"2016년 07월 12일","135.54","135.15","136.66","134.90","0.18%"
"2016년 07월 11일","135.29","134.80","135.76","134.08","0.32%"
"2016년 07월 08일","134.86","136.03","137.13","134.25","-0.97%"
"2016년 07월 07일","136.18","137.34","137.73","135.48","-0.95%"
"2016년 07월 06일","137.49","137.63","138.74","136.51","-0.28%"
"2016년 07월 05일","137.87","138.75","139.69","137.32","-0.78%"
"2016년 07월 04일","138.96","137.65","139.15","137.00","0.76%"
"2016년 07월 01일","137.91","137.50","138.22","136.24","0.15%"
"2016년 06월 30일","137.70","137.38","138.48","136.53","0.12%"
"2016년 06월 29일","137.53","137.56","138.21","136.16","-0.12%"
"2016년 06월 28일","137.70","137.39","138.82","136.84","0.01%"
"2016년 06월 27일","137.69","137.35","139.59","136.44","-1.32%"
"2016년 06월 24일","139.53","139.97","140.85","134.52","-0.43%"
"2016년 06월 23일","140.13","138.44","140.82","138.33","1.11%"
"2016년 06월 22일","138.59","138.45","139.45","138.03","-0.08%"
"2016년 06월 21일","138.70","139.90","140.57","138.30","-1.00%"
"2016년 06월 20일","140.10","140.18","141.63","139.40","-0.01%"
"2016년 06월 17일","140.12","139.54","141.10","139.24","0.25%"
"2016년 06월 16일","139.77","140.52","141.36","138.77","-0.68%"
"2016년 06월 15일","140.72","140.54","141.45","140.06","0.03%"
"2016년 06월 14일","140.68","141.73","141.96","140.37","-0.85%"
"2016년 06월 13일","141.89","141.34","142.47","140.87","0.21%"
"2016년 06월 10일","141.59","141.95","143.05","141.16","-0.38%"
"2016년 06월 09일","142.13","142.30","143.45","141.58","-0.22%"
"2016년 06월 08일","142.45","142.33","143.05","141.77","-0.06%"
"2016년 06월 07일","142.53","142.04","142.78","141.54","0.13%"
"2016년 06월 06일","142.34","142.04","143.02","141.29","0.06%"
"2016년 06월 03일","142.25","142.22","144.02","141.64","-0.09%"
"2016년 06월 02일","142.38","143.41","143.96","141.76","-0.83%"
"2016년 06월 01일","143.57","141.78","143.98","141.57","1.12%"
"2016년 05월 31일","141.98","143.41","144.06","141.62","-1.12%"
"2016년 05월 30일","143.59","142.01","143.67","141.96","0.91%"
"2016년 05월 27일","142.29","142.33","142.90","141.51","-0.18%"
"2016년 05월 26일","142.55","141.73","143.08","141.38","0.38%"
"2016년 05월 25일","142.01","142.03","142.74","141.31","-0.18%"
"2016년 05월 24일","142.27","141.51","142.82","141.27","0.40%"
"2016년 05월 23일","141.71","142.16","143.10","141.15","-0.49%"
"2016년 05월 20일","142.41","141.72","143.59","141.54","0.32%"
"2016년 05월 19일","141.96","142.98","143.59","141.55","-0.80%"
"2016년 05월 18일","143.10","143.76","144.79","142.79","-0.57%"
"2016년 05월 17일","143.92","144.08","144.45","143.34","-0.22%"
"2016년 05월 16일","144.24","143.16","144.89","142.97","0.61%"
"2016년 05월 13일","143.37","143.75","144.38","142.80","-0.39%"
"2016년 05월 12일","143.93","142.55","144.44","142.04","0.84%"
"2016년 05월 11일","142.73","142.37","143.17","141.86","0.11%"
"2016년 05월 10일","142.58","142.67","143.26","142.08","-0.25%"
"2016년 05월 09일","142.94","142.47","143.62","141.64","0.25%"
"2016년 05월 06일","142.59","142.73","143.76","141.97","-0.23%"
"2016년 05월 05일","142.92","142.82","143.86","142.30","-0.13%"
"2016년 05월 04일","143.11","141.52","143.94","141.43","0.93%"
"2016년 05월 03일","141.79","141.67","143.03","141.18","-0.05%"
"2016년 05월 02일","141.86","141.74","142.44","140.81","-0.23%"
"2016년 04월 29일","142.18","139.55","142.80","139.25","1.74%"
"2016년 04월 28일","139.75","140.49","141.18","139.19","-0.73%"
"2016년 04월 27일","140.78","140.55","142.02","139.71","0.06%"
"2016년 04월 26일","140.70","140.07","141.36","139.62","0.32%"
"2016년 04월 25일","140.25","139.54","140.74","138.95","0.54%"
"2016년 04월 22일","139.50","138.88","139.96","138.47","0.30%"
"2016년 04월 21일","139.08","139.43","140.28","138.45","-0.42%"
"2016년 04월 20일","139.66","138.89","140.08","138.33","0.42%"
"2016년 04월 19일","139.08","139.13","139.60","137.69","-0.14%"
"2016년 04월 18일","139.28","138.86","139.83","137.44","0.21%"
"2016년 04월 15일","138.99","139.84","140.36","138.47","-0.80%"
"2016년 04월 14일","140.11","139.00","140.63","138.69","0.65%"
"2016년 04월 13일","139.20","139.88","140.20","138.76","-0.60%"
"2016년 04월 12일","140.04","139.21","140.59","138.84","0.50%"
"2016년 04월 11일","139.34","139.77","140.54","138.75","-0.34%"
"2016년 04월 08일","139.82","139.20","140.24","137.94","0.26%"
"2016년 04월 07일","139.46","138.67","139.79","138.19","0.40%"
"2016년 04월 06일","138.90","139.21","139.94","138.08","-0.32%"
"2016년 04월 05일","139.35","138.08","139.52","137.79","0.75%"
"2016년 04월 04일","138.31","137.95","138.98","137.40","0.18%"
"2016년 04월 01일","138.06","138.25","139.65","137.57","-0.31%"
"2016년 03월 31일","138.49","137.58","138.74","136.61","0.60%"
"2016년 03월 30일","137.66","137.50","138.39","136.72","-0.02%"
"2016년 03월 29일","137.69","138.06","138.64","137.05","-0.41%"
"2016년 03월 28일","138.25","137.60","138.73","136.89","0.20%"
"2016년 03월 25일","137.98","137.51","138.27","136.98","0.20%"
"2016년 03월 24일","137.71","137.64","138.10","136.66","-0.09%"
"2016년 03월 23일","137.83","137.55","138.46","136.72","0.09%"
"2016년 03월 22일","137.70","137.76","138.54","136.28","-0.17%"
"2016년 03월 21일","137.94","138.58","139.63","137.42","-0.53%"
"2016년 03월 18일","138.68","138.58","140.07","138.30","-0.07%"
"2016년 03월 17일","138.78","139.20","140.40","137.50","-0.44%"
"2016년 03월 16일","139.40","139.61","140.25","138.23","-0.29%"
"2016년 03월 15일","139.80","140.19","140.79","139.02","-0.41%"
"2016년 03월 14일","140.38","140.87","141.83","139.42","-0.49%"
"2016년 03월 11일","141.07","141.30","142.35","138.78","-0.33%"
"2016년 03월 10일","141.53","141.60","142.36","139.53","-0.25%"
"2016년 03월 09일","141.88","141.00","142.22","140.84","0.49%"
"2016년 03월 08일","141.19","140.85","142.47","140.33","0.06%"
"2016년 03월 07일","141.11","141.23","141.90","140.55","-0.21%"
"2016년 03월 04일","141.40","141.03","141.78","139.93","0.16%"
"2016년 03월 03일","141.18","141.20","141.79","139.58","-0.15%"
"2016년 03월 02일","141.39","141.87","143.07","140.62","-0.50%"
"2016년 03월 01일","142.10","142.21","142.99","141.28","-0.24%"
"2016년 02월 29일","142.44","143.08","143.55","141.47","-0.47%"
"2016년 02월 26일","143.11","142.96","144.03","142.17","-0.02%"
"2016년 02월 25일","143.14","142.10","143.63","141.77","0.63%"
"2016년 02월 24일","142.24","142.88","143.76","141.16","-0.61%"
"2016년 02월 23일","143.11","142.00","143.70","141.74","0.56%"
"2016년 02월 22일","142.31","144.05","144.78","141.63","-1.34%"
"2016년 02월 19일","144.24","142.85","144.50","142.65","0.84%"
"2016년 02월 18일","143.04","143.11","144.18","142.37","-0.18%"
"2016년 02월 17일","143.30","141.14","143.34","140.65","1.41%"
"2016년 02월 16일","141.31","140.61","142.18","140.37","0.30%"
"2016년 02월 15일","140.89","140.28","141.36","139.57","0.16%"
"2016년 02월 12일","140.66","140.11","141.79","139.63","0.28%"
"2016년 02월 11일","140.27","139.42","141.30","138.95","0.47%"
"2016년 02월 10일","139.61","139.46","140.56","138.51","0.04%"
"2016년 02월 09일","139.56","139.99","141.31","139.28","-0.44%"
"2016년 02월 08일","140.17","140.11","141.21","139.63","-0.21%"
"2016년 02월 05일","140.46","139.99","141.09","138.88","0.21%"
"2016년 02월 04일","140.17","140.05","141.19","138.89","-0.03%"
"2016년 02월 03일","140.21","138.63","141.26","138.46","0.96%"
"2016년 02월 02일","138.88","138.27","139.45","137.69","0.33%"
"2016년 02월 01일","138.42","138.96","139.49","137.87","-0.59%"
"2016년 01월 29일","139.24","139.97","140.89","138.21","-0.69%"
"2016년 01월 28일","140.21","139.44","140.27","138.65","0.47%"
"2016년 01월 27일","139.56","137.45","139.65","137.31","1.34%"
"2016년 01월 26일","137.71","136.74","138.46","136.44","0.54%"
"2016년 01월 25일","136.97","136.93","137.49","135.92","-0.07%"
"2016년 01월 22일","137.07","136.80","137.37","135.85","0.14%"
"2016년 01월 21일","136.88","136.10","137.45","134.79","0.46%"
"2016년 01월 20일","136.25","136.86","137.90","135.86","-0.55%"
"2016년 01월 19일","137.01","135.97","137.56","135.40","0.65%"
"2016년 01월 18일","136.12","137.27","137.55","135.41","-1.04%"
"2016년 01월 15일","137.55","137.48","139.16","137.02","-0.06%"
"2016년 01월 14일","137.63","136.96","138.46","136.71","0.30%"
"2016년 01월 13일","137.22","136.09","137.90","135.10","0.70%"
"2016년 01월 12일","136.27","134.63","136.55","134.28","1.11%"
"2016년 01월 11일","134.78","136.19","136.63","134.27","-1.14%"
"2016년 01월 08일","136.34","134.63","136.60","133.52","1.16%"
"2016년 01월 07일","134.78","133.96","135.09","133.16","0.50%"
"2016년 01월 06일","134.11","133.53","134.75","132.88","0.34%"
"2016년 01월 05일","133.66","134.04","134.37","132.52","-0.28%"
"2016년 01월 04일","134.04","132.42","135.13","132.42","1.12%"
"2016년 01월 01일","132.55","132.91","133.08","132.32","-0.33%"
"2015년 12월 31일","132.99","133.62","134.06","132.19","-0.69%"
"2015년 12월 30일","133.92","134.21","134.97","133.09","-0.33%"
"2015년 12월 29일","134.36","134.18","135.15","133.56","0.03%"
"2015년 12월 28일","134.32","134.95","135.19","133.61","-0.12%"
