year,week,rain,wind,temperature,CTRY_1
2018,9,1.9838709677419355,7.903225806451613,16.287096774193547,칠레
2018,19,2.6209677419354844,7.451612903225806,11.320967741935487,칠레
2018,22,6.606249999999999,6.921875,11.015625,칠레
2018,29,1.2767857142857146,6.625,9.392857142857144,칠레
2018,33,2.5102941176470583,7.352941176470588,9.261764705882351,칠레
2018,36,2.1413043478260865,8.652173913043478,7.878260869565219,칠레
2018,37,1.114893617021277,9.319148936170214,8.829787234042552,칠레
2018,38,4.256153846153848,7.6692307692307695,10.728461538461541,칠레
2018,40,1.3555555555555556,11.28888888888889,9.484444444444444,칠레
2018,48,1.0357142857142858,9.928571428571429,15.29285714285714,칠레
2018,50,1.8661290322580648,8.887096774193548,14.358064516129035,칠레
2018,51,1.756,10.44,16.507999999999996,칠레
2018,52,0.8714285714285714,11.333333333333334,16.823809523809523,칠레
2018,5,0.7599999999999999,10.5,15.643333333333333,칠레
2018,10,2.2157894736842105,7.43859649122807,13.294736842105262,칠레
2018,13,0.5795454545454543,10.772727272727273,13.079545454545457,칠레
2018,30,1.0232558139534889,9.488372093023257,8.953488372093023,칠레
2018,41,1.7446428571428574,8.75,9.735714285714286,칠레
2018,44,3.1506024096385543,8.44578313253012,13.122891566265059,칠레
2018,1,1.5781250000000004,8.265625,14.4484375,칠레
2018,2,0.812121212121212,11.636363636363637,16.215151515151522,칠레
2018,8,1.657142857142857,7.666666666666667,15.845238095238095,칠레
2018,11,4.549999999999999,8.05952380952381,12.824999999999998,칠레
2018,12,2.991525423728813,8.203389830508474,12.866101694915255,칠레
2018,15,3.6555555555555563,8.069444444444445,11.405555555555557,칠레
2018,17,4.0288135593220336,7.491525423728813,8.888135593220339,칠레
2018,20,3.0696969696969685,5.96969696969697,11.59090909090909,칠레
2018,21,1.7984848484848495,8.727272727272727,10.530303030303028,칠레
2018,27,2.8909090909090907,8.35064935064935,12.032467532467532,칠레
2018,32,3.2042553191489365,5.9361702127659575,7.680851063829788,칠레
2018,34,2.639189189189189,8.472972972972974,8.455405405405408,칠레
2018,35,3.1361111111111106,8.166666666666666,8.598611111111113,칠레
2018,45,2.4048387096774184,8.67741935483871,11.49032258064516,칠레
2018,31,1.6098360655737707,8.672131147540984,7.501639344262293,칠레
2018,52,1.9265625,5.6484375,-1.1710937499999996,노르웨이
2019,1,2.481660899653979,6.41522491349481,1.2851211072664364,노르웨이
2019,2,2.606825938566555,7.21160409556314,-0.28668941979522267,노르웨이
2019,3,1.5013071895424852,5.143790849673203,-4.471134020618558,노르웨이
2019,4,1.4717948717948717,5.829059829059829,-5.488695652173919,노르웨이
2019,5,1.092207792207792,6.147186147186147,-5.914718614718614,노르웨이
2019,6,1.8211895910780664,5.401486988847584,-2.909665427509296,노르웨이
