,날짜,종가
430,2019-10-17,4.309044684793381e-05
431,2019-10-16,4.309787527474896e-05
432,2019-10-15,4.310066159515549e-05
433,2019-10-14,4.309416074121957e-05
434,2019-10-11,4.309416074121957e-05
435,2019-10-10,4.3101590448687555e-05
436,2019-10-09,4.30551967622492e-05
437,2019-10-08,4.3102519342255556e-05
438,2019-10-07,4.3101590448687555e-05
439,2019-10-04,4.3101590448687555e-05
440,2019-10-03,4.310066159515549e-05
441,2019-10-02,4.309416074121957e-05
442,2019-10-01,4.310066159515549e-05
443,2019-09-30,4.3101590448687555e-05
444,2019-09-27,4.309416074121957e-05
445,2019-09-26,4.3101590448687555e-05
446,2019-09-25,4.309416074121957e-05
447,2019-09-24,4.309416074121957e-05
448,2019-09-23,4.309787527474896e-05
449,2019-09-20,4.309416074121957e-05
450,2019-09-19,4.308116491469929e-05
451,2019-09-18,4.308209292807445e-05
452,2019-09-17,4.305426990721805e-05
453,2019-09-16,4.306817692407081e-05
454,2019-09-13,4.308951847463105e-05
455,2019-09-12,4.308951847463105e-05
456,2019-09-11,4.3103448275862066e-05
457,2019-09-10,4.3104377249509686e-05
458,2019-09-09,4.3101590448687555e-05
459,2019-09-06,4.3105306263201e-05
460,2019-09-05,4.3106235316938593e-05
461,2019-09-04,4.3104377249509686e-05
462,2019-09-03,4.3105306263201e-05
463,2019-09-02,4.312947468299836e-05
464,2019-08-30,4.312947468299836e-05
465,2019-08-29,4.3103448275862066e-05
466,2019-08-28,4.308951847463105e-05
467,2019-08-27,4.310809354456299e-05
468,2019-08-26,4.3105306263201e-05
469,2019-08-23,4.3105306263201e-05
470,2019-08-22,4.309416074121957e-05
471,2019-08-21,4.310066159515549e-05
472,2019-08-20,4.309601792794346e-05
473,2019-08-19,4.309230371455658e-05
474,2019-08-16,4.308116491469929e-05
475,2019-08-15,4.3086733594726185e-05
476,2019-08-14,4.309416074121957e-05
477,2019-08-13,4.3091375261241465e-05
478,2019-08-12,4.3106235316938593e-05
479,2019-08-09,4.309416074121957e-05
480,2019-08-08,4.3057050592034446e-05
481,2019-08-07,4.3073742246726395e-05
482,2019-08-06,4.300150505267684e-05
483,2019-08-05,4.297563281619322e-05
484,2019-08-02,4.3066322136089577e-05
485,2019-08-01,4.309416074121957e-05
486,2019-07-31,4.304315075863553e-05
487,2019-07-30,4.309416074121957e-05
488,2019-07-29,4.308487720809996e-05
489,2019-07-26,4.308209292807445e-05
490,2019-07-25,4.308487720809996e-05
491,2019-07-24,4.308487720809996e-05
492,2019-07-23,4.308487720809996e-05
493,2019-07-22,4.308116491469929e-05
494,2019-07-19,4.30163031789048e-05
495,2019-07-18,4.3073742246726395e-05
496,2019-07-17,4.3098804008188775e-05
497,2019-07-16,4.3101590448687555e-05
498,2019-07-15,4.310066159515549e-05
499,2019-07-12,4.309416074121957e-05
500,2019-07-11,4.3098804008188775e-05
501,2019-07-10,4.3066322136089577e-05
502,2019-07-09,4.304778303917348e-05
503,2019-07-08,4.301722839997419e-05
504,2019-07-05,4.3033889187735344e-05
505,2019-07-04,4.301075268817204e-05
506,2019-07-03,4.301075268817204e-05
507,2019-07-02,4.302925989672978e-05
508,2019-07-01,4.299226139294927e-05
509,2019-06-28,4.290924694271615e-05
510,2019-06-27,4.289084280506112e-05
511,2019-06-26,4.290924694271615e-05
512,2019-06-25,4.2923981628535864e-05
513,2019-06-24,4.2935039285560944e-05
514,2019-06-21,4.2936882782310004e-05
515,2019-06-20,4.291845493562232e-05
516,2019-06-19,4.2888083545986745e-05
517,2019-06-18,4.2852245457661984e-05
518,2019-06-17,4.282655246252677e-05
519,2019-06-14,4.285408185129634e-05
520,2019-06-13,4.288164665523156e-05
521,2019-06-12,4.288164665523156e-05
522,2019-06-11,4.2844901456726646e-05
523,2019-06-10,4.2799058420714746e-05
524,2019-06-07,4.274234911950761e-05
525,2019-06-06,4.272956458573687e-05
526,2019-06-05,4.2711314227138767e-05
527,2019-06-04,4.2735042735042735e-05
528,2019-06-03,4.2745089657825555e-05
529,2019-05-31,4.2712226374799786e-05
530,2019-05-30,4.269854824935952e-05
531,2019-05-29,4.272226257102576e-05
532,2019-05-28,4.274600324869625e-05
533,2019-05-27,4.275696938600992e-05
534,2019-05-24,4.275331338178709e-05
535,2019-05-23,4.2755141305742016e-05
536,2019-05-22,4.2780748663101606e-05
537,2019-05-21,4.275057178889768e-05
538,2019-05-20,4.2721349994659834e-05
539,2019-05-17,4.274965800273598e-05
540,2019-05-16,4.29000429000429e-05
541,2019-05-15,4.2872454448017146e-05
542,2019-05-14,4.2771599657827206e-05
543,2019-05-13,4.2865103519225e-05
544,2019-05-10,4.283113823749866e-05
545,2019-05-09,4.2735042735042735e-05
546,2019-05-08,4.2794479512142934e-05
547,2019-05-07,4.2927666881305004e-05
548,2019-05-06,4.295255889869639e-05
549,2019-05-03,4.300612837329319e-05
550,2019-05-02,4.2973785990545764e-05
551,2019-05-01,4.2936882782310004e-05
552,2019-04-30,4.2936882782310004e-05
553,2019-04-29,4.2936882782310004e-05
554,2019-04-26,4.2936882782310004e-05
555,2019-04-25,4.3066322136089577e-05
556,2019-04-24,4.307281459306958e-05
557,2019-04-23,4.307095940562076e-05
558,2019-04-22,4.306817692407081e-05
559,2019-04-19,4.3080236941303174e-05
